DSType;dataType;numPoints;numColors;gamma;alpha;s;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime;modeQueryTimeExcludingFirst
AAS2DModeReportDS;synthetic;60183;11;1000;1;39;50000;35457024;87766900;53182;34494096;83552700;1049062;1054075
AAS2DModePerColorDS;synthetic;60183;11;1000;1;39;10;35457024;84316500;47728;27929936;67343300;7099;6673
AAS2DModePerColorDS;synthetic;60183;11;1000;1;39;100;35457024;84316500;50553;27929936;67343300;8491;8023
AAS2DModePerColorDS;synthetic;60183;11;1000;1;39;1000;35457024;84316500;55056;27929936;67343300;10334;9883
AAS2DModePerColorDS;synthetic;60183;11;1000;1;39;5000;35457024;84316500;56731;27929936;67343300;11234;10787
AAS2DModePerColorDS;synthetic;60183;11;1000;1;39;10000;35457024;84316500;57018;27929936;67343300;11000;10615
AAS2DModePerColorDS;synthetic;60183;11;1000;1;39;25000;35457024;84316500;58969;27929936;67343300;9649;9248
AAS2DModePerColorDS;synthetic;60183;11;1000;1;39;50000;35457024;84316500;52304;27929936;67343300;4880;4765
AAS2DModeGridDS;synthetic;60183;11;1000;1;39;10;35457024;84562600;48177;32765540;2686568100;19945;19835
AAS2DModeGridDS;synthetic;60183;11;1000;1;39;100;35457024;84562600;50647;32765540;2686568100;24692;24499
AAS2DModeGridDS;synthetic;60183;11;1000;1;39;1000;35457024;84562600;57954;32765540;2686568100;35263;34871
AAS2DModeGridDS;synthetic;60183;11;1000;1;39;5000;35457024;84562600;57717;32765540;2686568100;42643;42337
AAS2DModeGridDS;synthetic;60183;11;1000;1;39;10000;35457024;84562600;61822;32765540;2686568100;44464;44023
AAS2DModeGridDS;synthetic;60183;11;1000;1;39;25000;35457024;84562600;56128;32765540;2686568100;42245;41900
AAS2DModeGridDS;synthetic;60183;11;1000;1;39;50000;35457024;84562600;52496;32765540;2686568100;32257;32144
