DSType;dataType;numPoints;numColors;gamma;alpha;s;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime
Amc::GridNoColor;synthetic;125000;25000;0;0;49;500;77805680;195284932;108542;39020608;95488262928;8519741
Amc::GridNoColor;synthetic;125000;25000;0;0;49;1000;77805680;195284932;110383;39020608;95488262928;11974354
Amc::GridNoColor;synthetic;125000;25000;0;0;49;5000;77805680;195284932;114407;39020608;95488262928;16004721
Amc::GridNoColor;synthetic;125000;25000;0;0;49;10000;77805680;195284932;116885;39020608;95488262928;20667605
Amc::GridNoColor;synthetic;125000;25000;0;0;49;25000;77805680;195284932;116173;39020608;95488262928;25353042
Amc::GridNoColor;synthetic;125000;25000;0;0;49;50000;77805680;195284932;114711;39020608;95488262928;29992280
Amc::GridNoColor;synthetic;125000;25000;0;0;49;75000;77805680;195284932;109917;39020608;95488262928;33976210
Amc::GridNoColor;synthetic;125000;25000;0;0;49;100000;77805680;195284932;105159;39020608;95488262928;37440082
Amc::GridNoColor;synthetic;125000;25000;0;0;49;125000;77805680;195284932;99461;39020608;95488262928;38516955
Amc::GridSelectColor;synthetic;125000;25000;0;0;49;5;77805680;185328292;99914;39027736;97609191353;8892
Amc::GridSelectColor;synthetic;125000;25000;0;0;49;10;77805680;185328292;100779;39027736;97609191353;22005
Amc::GridSelectColor;synthetic;125000;25000;0;0;49;50;77805680;185328292;103158;39027736;97609191353;65988
Amc::GridSelectColor;synthetic;125000;25000;0;0;49;100;77805680;185328292;105404;39027736;97609191353;144307
Amc::GridSelectColor;synthetic;125000;25000;0;0;49;500;77805680;185328292;108170;39027736;97609191353;379778
Amc::GridSelectColor;synthetic;125000;25000;0;0;49;1000;77805680;185328292;110683;39027736;97609191353;720311
Amc::GridSelectColor;synthetic;125000;25000;0;0;49;5000;77805680;185328292;115219;39027736;97609191353;1454225
Amc::GridSelectColor;synthetic;125000;25000;0;0;49;10000;77805680;185328292;120678;39027736;97609191353;2582269
Amc::GridSelectColor;synthetic;125000;25000;0;0;49;25000;77805680;185328292;115956;39027736;97609191353;4284649
Amc::GridSelectColor;synthetic;125000;25000;0;0;49;50000;77805680;185328292;113738;39027736;97609191353;6504522
Amc::GridSelectColor;synthetic;125000;25000;0;0;49;75000;77805680;185328292;110478;39027736;97609191353;8971729
Amc::GridSelectColor;synthetic;125000;25000;0;0;49;100000;77805680;185328292;104487;39027736;97609191353;10927446
Amc::GridSelectColor;synthetic;125000;25000;0;0;49;125000;77805680;185328292;98352;39027736;97609191353;12580746
Amc::GridColumnColor;synthetic;125000;25000;0;0;49;5;77805680;184822077;100441;39030744;96946158520;1339401
Amc::GridColumnColor;synthetic;125000;25000;0;0;49;10;77805680;184822077;102537;39030744;96946158520;2772928
Amc::GridColumnColor;synthetic;125000;25000;0;0;49;50;77805680;184822077;103411;39030744;96946158520;4708604
Amc::GridColumnColor;synthetic;125000;25000;0;0;49;100;77805680;184822077;104498;39030744;96946158520;6705844
Amc::GridColumnColor;synthetic;125000;25000;0;0;49;500;77805680;184822077;110127;39030744;96946158520;9279967
Amc::GridColumnColor;synthetic;125000;25000;0;0;49;1000;77805680;184822077;110396;39030744;96946158520;11724952
Amc::GridColumnColor;synthetic;125000;25000;0;0;49;5000;77805680;184822077;115033;39030744;96946158520;15109313
Amc::GridColumnColor;synthetic;125000;25000;0;0;49;10000;77805680;184822077;116947;39030744;96946158520;18448464
Amc::GridColumnColor;synthetic;125000;25000;0;0;49;25000;77805680;184822077;116640;39030744;96946158520;22085514
Amc::GridColumnColor;synthetic;125000;25000;0;0;49;50000;77805680;184822077;113735;39030744;96946158520;25756108
Amc::GridColumnColor;synthetic;125000;25000;0;0;49;75000;77805680;184822077;109501;39030744;96946158520;28969654
Amc::GridColumnColor;synthetic;125000;25000;0;0;49;100000;77805680;184822077;104600;39030744;96946158520;31259093
