DSType;dataType;numPoints;numColors;gamma;alpha;s;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime
Amc::GridSortedColor;osm/1.points;20000;11;0;0;27;30;10791408;29405900;50787;12583980;737691600;6507
Amc::GridSortedColor;osm/1.points;20000;11;0;0;27;100;10791408;29405900;49365;12583980;737691600;7262
Amc::GridSortedColor;osm/1.points;20000;11;0;0;27;300;10791408;29405900;50670;12583980;737691600;8403
Amc::GridSortedColor;osm/1.points;20000;11;0;0;27;1000;10791408;29405900;64251;12583980;737691600;8656
Amc::GridSortedColor;osm/1.points;20000;11;0;0;27;3000;10791408;29405900;53039;12583980;737691600;9257
Amc::GridSortedColor;osm/1.points;20000;11;0;0;27;10000;10791408;29405900;53048;12583980;737691600;7536
Amc::GridSortedColor;osm/1.points;20000;11;0;0;27;20000;10791408;29405900;61311;12583980;737691600;1736
AAS2DModeReportDS;osm/1.points;25000;11;0;0;29;1;13751408;41065400;62201;13351408;35326400;1848
AAS2DModeReportDS;osm/1.points;25000;11;0;0;29;3;13751408;41065400;48631;13351408;35326400;2314
AAS2DModeReportDS;osm/1.points;25000;11;0;0;29;10;13751408;41065400;53907;13351408;35326400;3518
AAS2DModeReportDS;osm/1.points;25000;11;0;0;29;30;13751408;41065400;52241;13351408;35326400;4327
AAS2DModeReportDS;osm/1.points;25000;11;0;0;29;100;13751408;41065400;65296;13351408;35326400;6385
AAS2DModeReportDS;osm/1.points;25000;11;0;0;29;300;13751408;41065400;59755;13351408;35326400;10392
AAS2DModeReportDS;osm/1.points;25000;11;0;0;29;1000;13751408;41065400;60862;13351408;35326400;20833
AAS2DModeReportDS;osm/1.points;25000;11;0;0;29;3000;13751408;41065400;74984;13351408;35326400;45124
AAS2DModeReportDS;osm/1.points;25000;11;0;0;29;10000;13751408;41065400;74864;13351408;35326400;140105
AAS2DModeReportDS;osm/1.points;25000;11;0;0;29;20000;13751408;41065400;57129;13351408;35326400;307605
AAS2DModePerColorDS;osm/1.points;25000;11;0;0;29;1;13751408;36859900;57789;11135632;30126100;4264
AAS2DModePerColorDS;osm/1.points;25000;11;0;0;29;3;13751408;36859900;47628;11135632;30126100;4895
AAS2DModePerColorDS;osm/1.points;25000;11;0;0;29;10;13751408;36859900;49396;11135632;30126100;5207
AAS2DModePerColorDS;osm/1.points;25000;11;0;0;29;30;13751408;36859900;54001;11135632;30126100;6291
AAS2DModePerColorDS;osm/1.points;25000;11;0;0;29;100;13751408;36859900;60081;11135632;30126100;6051
AAS2DModePerColorDS;osm/1.points;25000;11;0;0;29;300;13751408;36859900;53500;11135632;30126100;6709
AAS2DModePerColorDS;osm/1.points;25000;11;0;0;29;1000;13751408;36859900;56868;11135632;30126100;7334
AAS2DModePerColorDS;osm/1.points;25000;11;0;0;29;3000;13751408;36859900;69028;11135632;30126100;7922
AAS2DModePerColorDS;osm/1.points;25000;11;0;0;29;10000;13751408;36859900;57487;11135632;30126100;6727
AAS2DModePerColorDS;osm/1.points;25000;11;0;0;29;20000;13751408;36859900;70488;11135632;30126100;4296
Amc::GridNoColor;osm/1.points;25000;11;0;0;29;1;13751408;38838800;52544;15979372;1010781500;11387
Amc::GridNoColor;osm/1.points;25000;11;0;0;29;3;13751408;38838800;49909;15979372;1010781500;12710
Amc::GridNoColor;osm/1.points;25000;11;0;0;29;10;13751408;38838800;63011;15979372;1010781500;13766
Amc::GridNoColor;osm/1.points;25000;11;0;0;29;30;13751408;38838800;50700;15979372;1010781500;17208
Amc::GridNoColor;osm/1.points;25000;11;0;0;29;100;13751408;38838800;56865;15979372;1010781500;22263
Amc::GridNoColor;osm/1.points;25000;11;0;0;29;300;13751408;38838800;69195;15979372;1010781500;31153
Amc::GridNoColor;osm/1.points;25000;11;0;0;29;1000;13751408;38838800;64057;15979372;1010781500;30964
Amc::GridNoColor;osm/1.points;25000;11;0;0;29;3000;13751408;38838800;70398;15979372;1010781500;30034
Amc::GridNoColor;osm/1.points;25000;11;0;0;29;10000;13751408;38838800;60698;15979372;1010781500;38374
Amc::GridNoColor;osm/1.points;25000;11;0;0;29;20000;13751408;38838800;54279;15979372;1010781500;34530
Amc::GridSelectColor;osm/1.points;25000;11;0;0;29;1;13751408;37012500;56226;15991796;1081601400;3192
Amc::GridSelectColor;osm/1.points;25000;11;0;0;29;3;13751408;37012500;57018;15991796;1081601400;4430
Amc::GridSelectColor;osm/1.points;25000;11;0;0;29;10;13751408;37012500;57188;15991796;1081601400;6253
Amc::GridSelectColor;osm/1.points;25000;11;0;0;29;30;13751408;37012500;65071;15991796;1081601400;19715
Amc::GridSelectColor;osm/1.points;25000;11;0;0;29;100;13751408;37012500;65685;15991796;1081601400;14497
