DSType;dataType;numPoints;numColors;gamma;alpha;s;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime
AAS1DModeGridDS;synthetic;300000;25000;0;0;40;5000;8400000;400400567900;1019617;2412816;2379853400;1681403
AAS1DModeGridDS;synthetic;300000;25000;0;0;40;10000;8400000;400400567900;986753;2412816;2379853400;2921326
AAS1DModeGridDS;synthetic;300000;25000;0;0;40;30000;8400000;400400567900;980749;2412816;2379853400;4101627
AAS1DModeGridDS;synthetic;300000;25000;0;0;40;60000;8400000;400400567900;1117724;2412816;2379853400;4411273
AAS1DModeGridDS;synthetic;300000;25000;0;0;40;100000;8400000;400400567900;1094866;2412816;2379853400;3877226
AAS1DModeGridDS;synthetic;300000;25000;0;0;40;250000;8400000;400400567900;1014699;2412816;2379853400;4193317
AAS1DModeChanDS;synthetic;300000;25000;0;0;70;5;8400000;408965052900;1051683;3639216;4561557300;936
AAS1DModeChanDS;synthetic;300000;25000;0;0;70;10;8400000;408965052900;1312007;3639216;4561557300;1964
AAS1DModeChanDS;synthetic;300000;25000;0;0;70;50;8400000;408965052900;1299926;3639216;4561557300;11992
AAS1DModeChanDS;synthetic;300000;25000;0;0;70;100;8400000;408965052900;1341370;3639216;4561557300;27004
AAS1DModeChanDS;synthetic;300000;25000;0;0;70;500;8400000;408965052900;1161740;3639216;4561557300;157182
AAS1DModeChanDS;synthetic;300000;25000;0;0;70;1000;8400000;408965052900;1222160;3639216;4561557300;292172
AAS1DModeChanDS;synthetic;300000;25000;0;0;70;5000;8400000;408965052900;1077033;3639216;4561557300;1488409
AAS1DModeChanDS;synthetic;300000;25000;0;0;70;10000;8400000;408965052900;988291;3639216;4561557300;60076
AAS1DModeChanDS;synthetic;300000;25000;0;0;70;30000;8400000;408965052900;1050334;3639216;4561557300;64500
AAS1DModeChanDS;synthetic;300000;25000;0;0;70;60000;8400000;408965052900;992113;3639216;4561557300;69956
AAS1DModeChanDS;synthetic;300000;25000;0;0;70;100000;8400000;408965052900;992278;3639216;4561557300;67936
AAS1DModeChanDS;synthetic;300000;25000;0;0;70;250000;8400000;408965052900;991074;3639216;4561557300;38933
AAS1DModeGridDS;synthetic;300000;25000;0;0;70;5;8400000;393669817900;929596;2439216;3392086300;1194
