DSType;dataType;numPoints;numColors;gamma;alpha;s;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime
AAS1DModeGridDS;synthetic;125000;25000;0;0;353;5;3500000;38931337800;45778;1996888;17601920300;312
AAS1DModeGridDS;synthetic;125000;25000;0;0;353;10;3500000;38931337800;46491;1996888;17601920300;712
AAS1DModeGridDS;synthetic;125000;25000;0;0;353;50;3500000;38931337800;46008;1996888;17601920300;5137
AAS1DModeGridDS;synthetic;125000;25000;0;0;353;100;3500000;38931337800;48264;1996888;17601920300;10301
AAS1DModeGridDS;synthetic;125000;25000;0;0;353;500;3500000;38931337800;51953;1996888;17601920300;43747
AAS1DModeGridDS;synthetic;125000;25000;0;0;353;1000;3500000;38931337800;49856;1996888;17601920300;55102
AAS1DModeGridDS;synthetic;125000;25000;0;0;353;5000;3500000;38931337800;48276;1996888;17601920300;56148
AAS1DModeGridDS;synthetic;125000;25000;0;0;353;10000;3500000;38931337800;51783;1996888;17601920300;53205
AAS1DModeGridDS;synthetic;125000;25000;0;0;353;30000;3500000;38931337800;47936;1996888;17601920300;55481
AAS1DModeGridDS;synthetic;125000;25000;0;0;353;60000;3500000;38931337800;48456;1996888;17601920300;47894
AAS1DModeGridDS;synthetic;125000;25000;0;0;353;100000;3500000;38931337800;49918;1996888;17601920300;45483
AAS1DModeRangeTreesDS;synthetic;150000;25000;0;0;387;5;4200000;65958708600;351779;600008;12910500;422697
AAS1DModeRangeTreesDS;synthetic;150000;25000;0;0;387;10;4200000;65958708600;265226;600008;12910500;398451
AAS1DModeRangeTreesDS;synthetic;150000;25000;0;0;387;50;4200000;65958708600;342718;600008;12910500;401126
AAS1DModeRangeTreesDS;synthetic;150000;25000;0;0;387;100;4200000;65958708600;340894;600008;12910500;457288
AAS1DModeRangeTreesDS;synthetic;150000;25000;0;0;387;500;4200000;65958708600;344022;600008;12910500;404909
AAS1DModeRangeTreesDS;synthetic;150000;25000;0;0;387;1000;4200000;65958708600;334123;600008;12910500;405225
AAS1DModeRangeTreesDS;synthetic;150000;25000;0;0;387;5000;4200000;65958708600;331137;600008;12910500;437698
AAS1DModeRangeTreesDS;synthetic;150000;25000;0;0;387;10000;4200000;65958708600;325652;600008;12910500;513572
AAS1DModeRangeTreesDS;synthetic;150000;25000;0;0;387;30000;4200000;65958708600;334708;600008;12910500;583576
AAS1DModeRangeTreesDS;synthetic;150000;25000;0;0;387;60000;4200000;65958708600;371418;600008;12910500;641756
AAS1DModeRangeTreesDS;synthetic;150000;25000;0;0;387;100000;4200000;65958708600;354248;600008;12910500;515814
AAS1DModeChanDS;synthetic;150000;25000;0;0;387;5;4200000;48266522200;250878;2998168;17167352800;290
AAS1DModeChanDS;synthetic;150000;25000;0;0;387;10;4200000;48266522200;252769;2998168;17167352800;618
AAS1DModeChanDS;synthetic;150000;25000;0;0;387;50;4200000;48266522200;257168;2998168;17167352800;4179
AAS1DModeChanDS;synthetic;150000;25000;0;0;387;100;4200000;48266522200;252366;2998168;17167352800;9244
AAS1DModeChanDS;synthetic;150000;25000;0;0;387;500;4200000;48266522200;251967;2998168;17167352800;43813
AAS1DModeChanDS;synthetic;150000;25000;0;0;387;1000;4200000;48266522200;249489;2998168;17167352800;2142
AAS1DModeChanDS;synthetic;150000;25000;0;0;387;5000;4200000;48266522200;251390;2998168;17167352800;2193
AAS1DModeChanDS;synthetic;150000;25000;0;0;387;10000;4200000;48266522200;251341;2998168;17167352800;2184
AAS1DModeChanDS;synthetic;150000;25000;0;0;387;30000;4200000;48266522200;260050;2998168;17167352800;1644
AAS1DModeChanDS;synthetic;150000;25000;0;0;387;60000;4200000;48266522200;256441;2998168;17167352800;1287
AAS1DModeChanDS;synthetic;150000;25000;0;0;387;100000;4200000;48266522200;255041;2998168;17167352800;1133
