DSType;numPoints;numColors;gamma;alpha;r;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime
AAS1DModeChanDS;17000;170;-1;-1;130;10000;476000;85415400;4547;339216;1929715600;396
AAS1DModeChanDS;18000;180;-1;-1;134;5;504000;108413000;6393;359664;2560876100;322
AAS1DModeChanDS;18000;180;-1;-1;134;10;504000;108413000;8308;359664;2560876100;817
AAS1DModeChanDS;18000;180;-1;-1;134;50;504000;108413000;6591;359664;2560876100;2823
AAS1DModeChanDS;18000;180;-1;-1;134;100;504000;108413000;5992;359664;2560876100;2969
AAS1DModeChanDS;18000;180;-1;-1;134;500;504000;108413000;7349;359664;2560876100;584
AAS1DModeChanDS;18000;180;-1;-1;134;1000;504000;108413000;7219;359664;2560876100;471
AAS1DModeChanDS;18000;180;-1;-1;134;5000;504000;108413000;5250;359664;2560876100;567
AAS1DModeChanDS;18000;180;-1;-1;134;10000;504000;108413000;5453;359664;2560876100;399
AAS1DModeChanDS;19000;190;-1;-1;137;5;532000;181334800;8456;378168;3150606100;403
AAS1DModeChanDS;19000;190;-1;-1;137;10;532000;181334800;8572;378168;3150606100;959
AAS1DModeChanDS;19000;190;-1;-1;137;50;532000;181334800;8911;378168;3150606100;4144
AAS1DModeChanDS;19000;190;-1;-1;137;100;532000;181334800;10134;378168;3150606100;3995
AAS1DModeChanDS;19000;190;-1;-1;137;500;532000;181334800;8846;378168;3150606100;775
AAS1DModeChanDS;19000;190;-1;-1;137;1000;532000;181334800;10240;378168;3150606100;709
AAS1DModeChanDS;19000;190;-1;-1;137;5000;532000;181334800;8803;378168;3150606100;626
AAS1DModeChanDS;19000;190;-1;-1;137;10000;532000;181334800;8138;378168;3150606100;607
AAS1DModeChanDS;20000;200;-1;-1;141;5;560000;166735700;11485;399064;3818777000;438
AAS1DModeChanDS;20000;200;-1;-1;141;10;560000;166735700;11759;399064;3818777000;1456
AAS1DModeChanDS;20000;200;-1;-1;141;50;560000;166735700;13002;399064;3818777000;5861
AAS1DModeChanDS;20000;200;-1;-1;141;100;560000;166735700;12516;399064;3818777000;7486
AAS1DModeChanDS;20000;200;-1;-1;141;500;560000;166735700;13964;399064;3818777000;865
AAS1DModeChanDS;20000;200;-1;-1;141;1000;560000;166735700;13565;399064;3818777000;1231
AAS1DModeChanDS;20000;200;-1;-1;141;5000;560000;166735700;12714;399064;3818777000;972
AAS1DModeChanDS;20000;200;-1;-1;141;10000;560000;166735700;13760;399064;3818777000;726
AAS1DModeChanDS;21000;210;-1;-1;144;5;588000;246811800;14229;417904;4136623200;515
AAS1DModeChanDS;21000;210;-1;-1;144;10;588000;246811800;12406;417904;4136623200;1406
AAS1DModeChanDS;21000;210;-1;-1;144;50;588000;246811800;12326;417904;4136623200;4932
AAS1DModeChanDS;21000;210;-1;-1;144;100;588000;246811800;11923;417904;4136623200;7966
AAS1DModeChanDS;21000;210;-1;-1;144;500;588000;246811800;12209;417904;4136623200;852
AAS1DModeChanDS;21000;210;-1;-1;144;1000;588000;246811800;11527;417904;4136623200;887
AAS1DModeChanDS;21000;210;-1;-1;144;5000;588000;246811800;11840;417904;4136623200;919
AAS1DModeChanDS;21000;210;-1;-1;144;10000;588000;246811800;12100;417904;4136623200;1107
AAS1DModeChanDS;22000;220;-1;-1;148;5;616000;357308400;8237;439248;4798610600;308
AAS1DModeChanDS;22000;220;-1;-1;148;10;616000;357308400;7461;439248;4798610600;682
AAS1DModeChanDS;22000;220;-1;-1;148;50;616000;357308400;7699;439248;4798610600;3915
AAS1DModeChanDS;22000;220;-1;-1;148;100;616000;357308400;8279;439248;4798610600;4019
AAS1DModeChanDS;22000;220;-1;-1;148;500;616000;357308400;8223;439248;4798610600;623
AAS1DModeChanDS;22000;220;-1;-1;148;1000;616000;357308400;10691;439248;4798610600;657
AAS1DModeChanDS;22000;220;-1;-1;148;5000;616000;357308400;8211;439248;4798610600;589
AAS1DModeChanDS;22000;220;-1;-1;148;10000;616000;357308400;10707;439248;4798610600;587
AAS1DModeChanDS;23000;230;-1;-1;151;5;644000;299297500;10690;458424;6082077800;457
AAS1DModeChanDS;23000;230;-1;-1;151;10;644000;299297500;9784;458424;6082077800;1135
AAS1DModeChanDS;23000;230;-1;-1;151;50;644000;299297500;9173;458424;6082077800;4587
AAS1DModeChanDS;23000;230;-1;-1;151;100;644000;299297500;9334;458424;6082077800;5355
AAS1DModeChanDS;23000;230;-1;-1;151;500;644000;299297500;8888;458424;6082077800;768
AAS1DModeChanDS;23000;230;-1;-1;151;1000;644000;299297500;9024;458424;6082077800;721
AAS1DModeChanDS;23000;230;-1;-1;151;5000;644000;299297500;8778;458424;6082077800;711
AAS1DModeChanDS;23000;230;-1;-1;151;10000;644000;299297500;8866;458424;6082077800;585
AAS1DModeChanDS;24000;240;-1;-1;154;5;672000;300332000;7736;477744;4957003600;329
AAS1DModeChanDS;24000;240;-1;-1;154;10;672000;300332000;7620;477744;4957003600;1532
AAS1DModeChanDS;24000;240;-1;-1;154;50;672000;300332000;8397;477744;4957003600;5483
AAS1DModeChanDS;24000;240;-1;-1;154;100;672000;300332000;7442;477744;4957003600;4809
AAS1DModeChanDS;24000;240;-1;-1;154;500;672000;300332000;6799;477744;4957003600;604
AAS1DModeChanDS;24000;240;-1;-1;154;1000;672000;300332000;6682;477744;4957003600;636
AAS1DModeChanDS;24000;240;-1;-1;154;5000;672000;300332000;7116;477744;4957003600;593
AAS1DModeChanDS;24000;240;-1;-1;154;10000;672000;300332000;7214;477744;4957003600;570
AAS1DModeChanDS;25000;250;-1;-1;158;5;700000;319285500;6480;499728;4965040100;304
AAS1DModeChanDS;25000;250;-1;-1;158;10;700000;319285500;6481;499728;4965040100;680
AAS1DModeChanDS;25000;250;-1;-1;158;50;700000;319285500;6558;499728;4965040100;2994
AAS1DModeChanDS;25000;250;-1;-1;158;100;700000;319285500;7454;499728;4965040100;4371
AAS1DModeChanDS;25000;250;-1;-1;158;500;700000;319285500;9954;499728;4965040100;699
AAS1DModeChanDS;25000;250;-1;-1;158;1000;700000;319285500;7325;499728;4965040100;1148
AAS1DModeChanDS;25000;250;-1;-1;158;5000;700000;319285500;9473;499728;4965040100;534
AAS1DModeChanDS;25000;250;-1;-1;158;10000;700000;319285500;8354;499728;4965040100;563
AAS1DModeChanDS;26000;260;-1;-1;161;5;728000;370273600;8098;519384;6936406800;380
AAS1DModeChanDS;26000;260;-1;-1;161;10;728000;370273600;8760;519384;6936406800;886
AAS1DModeChanDS;26000;260;-1;-1;161;50;728000;370273600;8239;519384;6936406800;4309
AAS1DModeChanDS;26000;260;-1;-1;161;100;728000;370273600;7917;519384;6936406800;4804
AAS1DModeChanDS;26000;260;-1;-1;161;500;728000;370273600;8080;519384;6936406800;800
AAS1DModeChanDS;26000;260;-1;-1;161;1000;728000;370273600;7778;519384;6936406800;683
AAS1DModeChanDS;26000;260;-1;-1;161;5000;728000;370273600;8219;519384;6936406800;881
AAS1DModeChanDS;26000;260;-1;-1;161;10000;728000;370273600;8773;519384;6936406800;608
AAS1DModeChanDS;27000;270;-1;-1;164;5;756000;412211600;8225;539184;7769028900;617
AAS1DModeChanDS;27000;270;-1;-1;164;10;756000;412211600;8598;539184;7769028900;815
AAS1DModeChanDS;27000;270;-1;-1;164;50;756000;412211600;9801;539184;7769028900;4339
AAS1DModeChanDS;27000;270;-1;-1;164;100;756000;412211600;7882;539184;7769028900;5716
AAS1DModeChanDS;27000;270;-1;-1;164;500;756000;412211600;7934;539184;7769028900;1239
AAS1DModeChanDS;27000;270;-1;-1;164;1000;756000;412211600;8677;539184;7769028900;663
AAS1DModeChanDS;27000;270;-1;-1;164;5000;756000;412211600;7887;539184;7769028900;665
AAS1DModeChanDS;27000;270;-1;-1;164;10000;756000;412211600;8541;539184;7769028900;833
AAS1DModeChanDS;28000;280;-1;-1;167;5;784000;313619100;11667;559128;7701911100;753
AAS1DModeChanDS;28000;280;-1;-1;167;10;784000;313619100;11244;559128;7701911100;900
AAS1DModeChanDS;28000;280;-1;-1;167;50;784000;313619100;10758;559128;7701911100;4276
AAS1DModeChanDS;28000;280;-1;-1;167;100;784000;313619100;11729;559128;7701911100;6554
AAS1DModeChanDS;28000;280;-1;-1;167;500;784000;313619100;12226;559128;7701911100;1052
AAS1DModeChanDS;28000;280;-1;-1;167;1000;784000;313619100;11988;559128;7701911100;1041
AAS1DModeChanDS;28000;280;-1;-1;167;5000;784000;313619100;11296;559128;7701911100;779
AAS1DModeChanDS;28000;280;-1;-1;167;10000;784000;313619100;11017;559128;7701911100;750
