DSType;numPoints;numColors;gamma;alpha;r;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime
AAS1DModeArrangementDS;10000;2001;-1;-1;100;1000;280000;140069900;24256;2455964;222084984600;83840
AAS1DModeArrangementDS;10000;2001;-1;-1;100;5000;280000;140069900;24067;2455964;222084984600;143399
AAS1DModeArrangementDS;10000;2001;-1;-1;100;10000;280000;140069900;24461;2455964;222084984600;97207
AAS1DModeArrangementDS;10000;3001;-1;-1;100;5;280000;290686200;41302;2379500;217264987600;15722
AAS1DModeArrangementDS;10000;3001;-1;-1;100;10;280000;290686200;42079;2379500;217264987600;16936
AAS1DModeArrangementDS;10000;3001;-1;-1;100;50;280000;290686200;47647;2379500;217264987600;37058
AAS1DModeArrangementDS;10000;3001;-1;-1;100;100;280000;290686200;43203;2379500;217264987600;36628
AAS1DModeArrangementDS;10000;3001;-1;-1;100;500;280000;290686200;42067;2379500;217264987600;67284
AAS1DModeArrangementDS;10000;3001;-1;-1;100;1000;280000;290686200;42066;2379500;217264987600;93789
AAS1DModeArrangementDS;10000;3001;-1;-1;100;5000;280000;290686200;42061;2379500;217264987600;176807
AAS1DModeArrangementDS;10000;3001;-1;-1;100;10000;280000;290686200;44563;2379500;217264987600;177333
AAS1DModeArrangementDS;10000;4001;-1;-1;100;5;280000;640374900;59709;2534396;243507455300;17106
AAS1DModeArrangementDS;10000;4001;-1;-1;100;10;280000;640374900;59946;2534396;243507455300;20578
AAS1DModeArrangementDS;10000;4001;-1;-1;100;50;280000;640374900;59675;2534396;243507455300;30196
AAS1DModeArrangementDS;10000;4001;-1;-1;100;100;280000;640374900;60210;2534396;243507455300;37971
AAS1DModeArrangementDS;10000;4001;-1;-1;100;500;280000;640374900;61188;2534396;243507455300;65375
AAS1DModeArrangementDS;10000;4001;-1;-1;100;1000;280000;640374900;60266;2534396;243507455300;90762
AAS1DModeArrangementDS;10000;4001;-1;-1;100;5000;280000;640374900;59494;2534396;243507455300;201124
AAS1DModeArrangementDS;10000;4001;-1;-1;100;10000;280000;640374900;60139;2534396;243507455300;209769
AAS1DModeArrangementDS;10000;5001;-1;-1;100;5;280000;869635300;93564;2456252;236728956100;17232
AAS1DModeArrangementDS;10000;5001;-1;-1;100;10;280000;869635300;93088;2456252;236728956100;17703
AAS1DModeArrangementDS;10000;5001;-1;-1;100;50;280000;869635300;92205;2456252;236728956100;31907
AAS1DModeArrangementDS;10000;5001;-1;-1;100;100;280000;869635300;97773;2456252;236728956100;36835
AAS1DModeArrangementDS;10000;5001;-1;-1;100;500;280000;869635300;98068;2456252;236728956100;67376
AAS1DModeArrangementDS;10000;5001;-1;-1;100;1000;280000;869635300;95101;2456252;236728956100;93301
AAS1DModeArrangementDS;10000;5001;-1;-1;100;5000;280000;869635300;112070;2456252;236728956100;232284
AAS1DModeArrangementDS;10000;5001;-1;-1;100;10000;280000;869635300;94520;2456252;236728956100;258235
AAS1DModeArrangementDS;10000;6001;-1;-1;100;5;280000;1346454500;136182;2331324;217702699700;16349
AAS1DModeArrangementDS;10000;6001;-1;-1;100;10;280000;1346454500;137630;2331324;217702699700;18750
AAS1DModeArrangementDS;10000;6001;-1;-1;100;50;280000;1346454500;133627;2331324;217702699700;29772
AAS1DModeArrangementDS;10000;6001;-1;-1;100;100;280000;1346454500;135688;2331324;217702699700;38448
AAS1DModeArrangementDS;10000;6001;-1;-1;100;500;280000;1346454500;141870;2331324;217702699700;70209
AAS1DModeArrangementDS;10000;6001;-1;-1;100;1000;280000;1346454500;140163;2331324;217702699700;99260
AAS1DModeArrangementDS;10000;6001;-1;-1;100;5000;280000;1346454500;136767;2331324;217702699700;261072
AAS1DModeArrangementDS;10000;6001;-1;-1;100;10000;280000;1346454500;135841;2331324;217702699700;338582
AAS1DModeArrangementDS;10000;7001;-1;-1;100;5;280000;2146673700;239590;2486172;248077093500;15373
AAS1DModeArrangementDS;10000;7001;-1;-1;100;10;280000;2146673700;234458;2486172;248077093500;17195
AAS1DModeArrangementDS;10000;7001;-1;-1;100;50;280000;2146673700;235675;2486172;248077093500;33387
AAS1DModeArrangementDS;10000;7001;-1;-1;100;100;280000;2146673700;232968;2486172;248077093500;40293
AAS1DModeArrangementDS;10000;7001;-1;-1;100;500;280000;2146673700;245463;2486172;248077093500;64411
AAS1DModeArrangementDS;10000;7001;-1;-1;100;1000;280000;2146673700;236192;2486172;248077093500;94432
AAS1DModeArrangementDS;10000;7001;-1;-1;100;5000;280000;2146673700;235935;2486172;248077093500;275733
AAS1DModeArrangementDS;10000;7001;-1;-1;100;10000;280000;2146673700;232766;2486172;248077093500;348395
AAS1DModeArrangementDS;10000;8001;-1;-1;100;5;280000;3285096600;370773;2466396;251275739000;21719
AAS1DModeArrangementDS;10000;8001;-1;-1;100;10;280000;3285096600;423984;2466396;251275739000;22546
AAS1DModeArrangementDS;10000;8001;-1;-1;100;50;280000;3285096600;370948;2466396;251275739000;29696
AAS1DModeArrangementDS;10000;8001;-1;-1;100;100;280000;3285096600;319974;2466396;251275739000;38076
AAS1DModeArrangementDS;10000;8001;-1;-1;100;500;280000;3285096600;320675;2466396;251275739000;67043
AAS1DModeArrangementDS;10000;8001;-1;-1;100;1000;280000;3285096600;318155;2466396;251275739000;111238
AAS1DModeArrangementDS;10000;8001;-1;-1;100;5000;280000;3285096600;350672;2466396;251275739000;277821
AAS1DModeArrangementDS;10000;8001;-1;-1;100;10000;280000;3285096600;316644;2466396;251275739000;405259
AAS1DModeArrangementDS;10000;9001;-1;-1;100;5;280000;145181900;27049;2403452;227031896000;15815
