DSType;numPoints;numColors;gamma;alpha;r;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime
RustDSType::GridSelectColor;10000;10000;0;0;21;5;5075696;17483900;33910;1807360;254175100;2260
RustDSType::GridSelectColor;10000;10000;0;0;21;10;5075696;17483900;32243;1807360;254175100;5631
RustDSType::GridSelectColor;10000;10000;0;0;21;50;5075696;17483900;33830;1807360;254175100;11822
RustDSType::GridSelectColor;10000;10000;0;0;21;100;5075696;17483900;33579;1807360;254175100;22769
RustDSType::GridSelectColor;10000;10000;0;0;21;500;5075696;17483900;38932;1807360;254175100;46452
RustDSType::GridSelectColor;10000;10000;0;0;21;1000;5075696;17483900;43530;1807360;254175100;71763
RustDSType::GridSelectColor;10000;10000;0;0;21;5000;5075696;17483900;35685;1807360;254175100;126976
RustDSType::GridSelectColor;10000;10000;0;0;21;10000;5075696;17483900;33976;1807360;254175100;221532
RustDSType::GridSelectColor;20000;10000;0;0;27;5;10791408;33493100;38833;3859136;1122816500;2936
RustDSType::GridSelectColor;20000;10000;0;0;27;10;10791408;33493100;42816;3859136;1122816500;6877
RustDSType::GridSelectColor;20000;10000;0;0;27;50;10791408;33493100;41546;3859136;1122816500;16740
RustDSType::GridSelectColor;20000;10000;0;0;27;100;10791408;33493100;43540;3859136;1122816500;35401
RustDSType::GridSelectColor;20000;10000;0;0;27;500;10791408;33493100;46600;3859136;1122816500;71869
RustDSType::GridSelectColor;20000;10000;0;0;27;1000;10791408;33493100;49166;3859136;1122816500;127241
RustDSType::GridSelectColor;20000;10000;0;0;27;5000;10791408;33493100;47936;3859136;1122816500;214727
RustDSType::GridSelectColor;20000;10000;0;0;27;10000;10791408;33493100;45515;3859136;1122816500;353294
RustDSType::GridSelectColor;20000;10000;0;0;27;12500;10791408;33493100;44439;3859136;1122816500;513203
RustDSType::GridSelectColor;20000;10000;0;0;27;15000;10791408;33493100;45297;3859136;1122816500;667267
RustDSType::GridSelectColor;20000;10000;0;0;27;17500;10791408;33493100;44983;3859136;1122816500;943375
RustDSType::GridSelectColor;20000;10000;0;0;27;20000;10791408;33493100;56980;3859136;1122816500;1084940
RustDSType::GridSelectColor;30000;10000;0;0;31;5;16711408;73535700;52731;5980720;2441515200;3590
RustDSType::GridSelectColor;30000;10000;0;0;31;10;16711408;73535700;49790;5980720;2441515200;8000
RustDSType::GridSelectColor;30000;10000;0;0;31;50;16711408;73535700;51726;5980720;2441515200;19713
RustDSType::GridSelectColor;30000;10000;0;0;31;100;16711408;73535700;52522;5980720;2441515200;38759
RustDSType::GridSelectColor;30000;10000;0;0;31;500;16711408;73535700;57028;5980720;2441515200;84792
RustDSType::GridSelectColor;30000;10000;0;0;31;1000;16711408;73535700;56847;5980720;2441515200;140413
RustDSType::GridSelectColor;30000;10000;0;0;31;5000;16711408;73535700;57964;5980720;2441515200;260607
RustDSType::GridSelectColor;30000;10000;0;0;31;10000;16711408;73535700;56675;5980720;2441515200;430617
RustDSType::GridSelectColor;30000;10000;0;0;31;12500;16711408;73535700;60908;5980720;2441515200;615443
RustDSType::GridSelectColor;30000;10000;0;0;31;15000;16711408;73535700;55861;5980720;2441515200;844105
RustDSType::GridSelectColor;30000;10000;0;0;31;17500;16711408;73535700;56085;5980720;2441515200;1037413
RustDSType::GridSelectColor;30000;10000;0;0;31;20000;16711408;73535700;70159;5980720;2441515200;1345745
RustDSType::GridSelectColor;30000;10000;0;0;31;22500;16711408;73535700;54333;5980720;2441515200;1515905
RustDSType::GridSelectColor;30000;10000;0;0;31;25000;16711408;73535700;56844;5980720;2441515200;1786126
RustDSType::GridSelectColor;30000;10000;0;0;31;27500;16711408;73535700;53659;5980720;2441515200;2054527
RustDSType::GridSelectColor;30000;10000;0;0;31;30000;16711408;73535700;50117;5980720;2441515200;2340720
RustDSType::GridSelectColor;40000;10000;0;0;34;5;22862832;72256600;69343;8153392;4558040200;4432
RustDSType::GridSelectColor;40000;10000;0;0;34;10;22862832;72256600;72508;8153392;4558040200;11040
RustDSType::GridSelectColor;40000;10000;0;0;34;50;22862832;72256600;73010;8153392;4558040200;28070
RustDSType::GridSelectColor;40000;10000;0;0;34;100;22862832;72256600;75229;8153392;4558040200;54597
RustDSType::GridSelectColor;40000;10000;0;0;34;500;22862832;72256600;75095;8153392;4558040200;120426
RustDSType::GridSelectColor;40000;10000;0;0;34;1000;22862832;72256600;76249;8153392;4558040200;169842
RustDSType::GridSelectColor;40000;10000;0;0;34;5000;22862832;72256600;66778;8153392;4558040200;325474
RustDSType::GridSelectColor;40000;10000;0;0;34;10000;22862832;72256600;67187;8153392;4558040200;525954
RustDSType::GridSelectColor;40000;10000;0;0;34;12500;22862832;72256600;67561;8153392;4558040200;713032
RustDSType::GridSelectColor;40000;10000;0;0;34;15000;22862832;72256600;66087;8153392;4558040200;974027
RustDSType::GridSelectColor;40000;10000;0;0;34;17500;22862832;72256600;65026;8153392;4558040200;1220600
RustDSType::GridSelectColor;40000;10000;0;0;34;20000;22862832;72256600;65702;8153392;4558040200;1481247
RustDSType::GridSelectColor;40000;10000;0;0;34;22500;22862832;72256600;64569;8153392;4558040200;1778737
RustDSType::GridSelectColor;40000;10000;0;0;34;25000;22862832;72256600;63710;8153392;4558040200;2114774
RustDSType::GridSelectColor;40000;10000;0;0;34;27500;22862832;72256600;63524;8153392;4558040200;2375635
RustDSType::GridSelectColor;40000;10000;0;0;34;30000;22862832;72256600;68325;8153392;4558040200;2717938
RustDSType::GridSelectColor;40000;10000;0;0;34;32500;22862832;72256600;60785;8153392;4558040200;2989710
RustDSType::GridSelectColor;40000;10000;0;0;34;35000;22862832;72256600;63522;8153392;4558040200;3422833
