DSType;numPoints;numColors;gamma;alpha;r;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime
AAS1DModeRangeTreeDS;100000;1000;100;0.4;316;10;2800000;10752074100;78129;800004;3848500;86583
AAS1DModeRangeTreeDS;100000;1000;100;0.4;316;50;2800000;10752074100;73621;800004;3848500;87556
AAS1DModeRangeTreeDS;100000;1000;100;0.4;316;100;2800000;10752074100;76581;800004;3848500;89176
AAS1DModeRangeTreeDS;100000;1000;100;0.4;316;500;2800000;10752074100;80757;800004;3848500;97055
AAS1DModeRangeTreeDS;100000;1000;100;0.4;316;1000;2800000;10752074100;79225;800004;3848500;94530
AAS1DModeRangeTreeDS;100000;1000;100;0.4;316;5000;2800000;10752074100;81581;800004;3848500;105435
AAS1DModeRangeTreeDS;100000;1000;100;0.4;316;10000;2800000;10752074100;79992;800004;3848500;104380
AAS1DModeRangeTreeDS;100000;1000;100;0.4;316;30000;2800000;10752074100;78931;800004;3848500;100626
AAS1DModeRangeTreeDS;100000;1000;100;0.4;316;60000;2800000;10752074100;80860;800004;3848500;80822
AAS1DModeRangeTreeDS;100000;1000;100;0.5;316;5;2800000;9970569900;75390;800004;3043100;83076
AAS1DModeRangeTreeDS;100000;1000;100;0.5;316;10;2800000;9970569900;72873;800004;3043100;78741
AAS1DModeRangeTreeDS;100000;1000;100;0.5;316;50;2800000;9970569900;70900;800004;3043100;82013
AAS1DModeRangeTreeDS;100000;1000;100;0.5;316;100;2800000;9970569900;75594;800004;3043100;77353
AAS1DModeRangeTreeDS;100000;1000;100;0.5;316;500;2800000;9970569900;75517;800004;3043100;85989
AAS1DModeRangeTreeDS;100000;1000;100;0.5;316;1000;2800000;9970569900;74446;800004;3043100;86853
AAS1DModeRangeTreeDS;100000;1000;100;0.5;316;5000;2800000;9970569900;83427;800004;3043100;102090
AAS1DModeRangeTreeDS;100000;1000;100;0.5;316;10000;2800000;9970569900;71366;800004;3043100;95697
AAS1DModeRangeTreeDS;100000;1000;100;0.5;316;30000;2800000;9970569900;82372;800004;3043100;88169
AAS1DModeRangeTreeDS;100000;1000;100;0.5;316;60000;2800000;9970569900;72400;800004;3043100;77958
AAS1DModeRangeTreeDS;100000;1000;100;0.6;316;5;2800000;9518176300;104775;800004;3505600;74286
AAS1DModeRangeTreeDS;100000;1000;100;0.6;316;10;2800000;9518176300;99787;800004;3505600;71629
AAS1DModeRangeTreeDS;100000;1000;100;0.6;316;50;2800000;9518176300;102162;800004;3505600;78445
AAS1DModeRangeTreeDS;100000;1000;100;0.6;316;100;2800000;9518176300;99509;800004;3505600;63828
AAS1DModeRangeTreeDS;100000;1000;100;0.6;316;500;2800000;9518176300;96982;800004;3505600;77563
AAS1DModeRangeTreeDS;100000;1000;100;0.6;316;1000;2800000;9518176300;67145;800004;3505600;76859
AAS1DModeRangeTreeDS;100000;1000;100;0.6;316;5000;2800000;9518176300;72017;800004;3505600;94611
AAS1DModeRangeTreeDS;100000;1000;100;0.6;316;10000;2800000;9518176300;96490;800004;3505600;89174
AAS1DModeRangeTreeDS;100000;1000;100;0.6;316;30000;2800000;9518176300;96425;800004;3505600;89424
AAS1DModeRangeTreeDS;100000;1000;100;0.6;316;60000;2800000;9518176300;93365;800004;3505600;81371
AAS1DModeRangeTreeDS;100000;1000;100;0.7;316;5;2800000;9451211800;70570;800004;3018600;73776
AAS1DModeRangeTreeDS;100000;1000;100;0.7;316;10;2800000;9451211800;64837;800004;3018600;70408
AAS1DModeRangeTreeDS;100000;1000;100;0.7;316;50;2800000;9451211800;68785;800004;3018600;76673
AAS1DModeRangeTreeDS;100000;1000;100;0.7;316;100;2800000;9451211800;71074;800004;3018600;71265
AAS1DModeRangeTreeDS;100000;1000;100;0.7;316;500;2800000;9451211800;71806;800004;3018600;76979
AAS1DModeRangeTreeDS;100000;1000;100;0.7;316;1000;2800000;9451211800;70863;800004;3018600;80697
AAS1DModeRangeTreeDS;100000;1000;100;0.7;316;5000;2800000;9451211800;70809;800004;3018600;92512
AAS1DModeRangeTreeDS;100000;1000;100;0.7;316;10000;2800000;9451211800;76511;800004;3018600;93219
AAS1DModeRangeTreeDS;100000;1000;100;0.7;316;30000;2800000;9451211800;79476;800004;3018600;87668
AAS1DModeRangeTreeDS;100000;1000;100;0.7;316;60000;2800000;9451211800;66793;800004;3018600;84490
AAS1DModeRangeTreeDS;100000;1000;100;0.8;316;5;2800000;9547326000;71759;800004;2258200;63411
AAS1DModeRangeTreeDS;100000;1000;100;0.8;316;10;2800000;9547326000;73002;800004;2258200;64016
AAS1DModeRangeTreeDS;100000;1000;100;0.8;316;50;2800000;9547326000;71828;800004;2258200;65553
AAS1DModeRangeTreeDS;100000;1000;100;0.8;316;100;2800000;9547326000;72795;800004;2258200;62071
AAS1DModeRangeTreeDS;100000;1000;100;0.8;316;500;2800000;9547326000;70978;800004;2258200;65727
AAS1DModeRangeTreeDS;100000;1000;100;0.8;316;1000;2800000;9547326000;73157;800004;2258200;67646
AAS1DModeRangeTreeDS;100000;1000;100;0.8;316;5000;2800000;9547326000;71668;800004;2258200;76509
AAS1DModeRangeTreeDS;100000;1000;100;0.8;316;10000;2800000;9547326000;76833;800004;2258200;69527
AAS1DModeRangeTreeDS;100000;1000;100;0.8;316;30000;2800000;9547326000;68425;800004;2258200;81442
AAS1DModeRangeTreeDS;100000;1000;100;0.8;316;60000;2800000;9547326000;74632;800004;2258200;60980
AAS1DModeRangeTreeDS;100000;1000;100;0.9;316;5;2800000;9378095900;68213;800004;3166600;48993
AAS1DModeRangeTreeDS;100000;1000;100;0.9;316;10;2800000;9378095900;77113;800004;3166600;57093
AAS1DModeRangeTreeDS;100000;1000;100;0.9;316;50;2800000;9378095900;74330;800004;3166600;47396
AAS1DModeRangeTreeDS;100000;1000;100;0.9;316;100;2800000;9378095900;68749;800004;3166600;56708
AAS1DModeRangeTreeDS;100000;1000;100;0.9;316;500;2800000;9378095900;79966;800004;3166600;45530
AAS1DModeRangeTreeDS;100000;1000;100;0.9;316;1000;2800000;9378095900;68561;800004;3166600;53876
AAS1DModeRangeTreeDS;100000;1000;100;0.9;316;5000;2800000;9378095900;75798;800004;3166600;67146
AAS1DModeRangeTreeDS;100000;1000;100;0.9;316;10000;2800000;9378095900;79568;800004;3166600;72385
AAS1DModeRangeTreeDS;100000;1000;100;0.9;316;30000;2800000;9378095900;73141;800004;3166600;68843
AAS1DModeRangeTreeDS;100000;1000;100;0.9;316;60000;2800000;9378095900;79110;800004;3166600;43833
AAS1DModeRangeTreeDS;100000;1000;100;1;316;5;2800000;9542725000;77410;800004;1065200;15813
AAS1DModeRangeTreeDS;100000;1000;100;1;316;10;2800000;9542725000;70151;800004;1065200;17413
AAS1DModeRangeTreeDS;100000;1000;100;1;316;50;2800000;9542725000;79098;800004;1065200;17822
AAS1DModeRangeTreeDS;100000;1000;100;1;316;100;2800000;9542725000;72821;800004;1065200;17320
AAS1DModeRangeTreeDS;100000;1000;100;1;316;500;2800000;9542725000;81364;800004;1065200;21148
AAS1DModeRangeTreeDS;100000;1000;100;1;316;1000;2800000;9542725000;81503;800004;1065200;15591
AAS1DModeRangeTreeDS;100000;1000;100;1;316;5000;2800000;9542725000;79541;800004;1065200;19831
AAS1DModeRangeTreeDS;100000;1000;100;1;316;10000;2800000;9542725000;78578;800004;1065200;15154
AAS1DModeRangeTreeDS;100000;1000;100;1;316;30000;2800000;9542725000;67405;800004;1065200;17662
AAS1DModeRangeTreeDS;100000;1000;100;1;316;60000;2800000;9542725000;83783;800004;1065200;17695
AAS1DModeGridDS;100000;1000;100;0;316;5;2800000;9634598600;78601;1199440;176611903600;1249
AAS1DModeGridDS;100000;1000;100;0;316;10;2800000;9634598600;81296;1199440;176611903600;2383
AAS1DModeGridDS;100000;1000;100;0;316;50;2800000;9634598600;79334;1199440;176611903600;15950
AAS1DModeGridDS;100000;1000;100;0;316;100;2800000;9634598600;81481;1199440;176611903600;44379
AAS1DModeGridDS;100000;1000;100;0;316;500;2800000;9634598600;82245;1199440;176611903600;178417
AAS1DModeGridDS;100000;1000;100;0;316;1000;2800000;9634598600;74139;1199440;176611903600;163873
AAS1DModeGridDS;100000;1000;100;0;316;5000;2800000;9634598600;67234;1199440;176611903600;156420
AAS1DModeGridDS;100000;1000;100;0;316;10000;2800000;9634598600;68279;1199440;176611903600;187480
AAS1DModeGridDS;100000;1000;100;0;316;30000;2800000;9634598600;76068;1199440;176611903600;201659
AAS1DModeGridDS;100000;1000;100;0;316;60000;2800000;9634598600;73760;1199440;176611903600;224471
AAS1DModeGridDS;100000;1000;100;0.1;316;5;2800000;10294467300;75643;1199440;217784850400;1125
AAS1DModeGridDS;100000;1000;100;0.1;316;10;2800000;10294467300;73510;1199440;217784850400;2738
AAS1DModeGridDS;100000;1000;100;0.1;316;50;2800000;10294467300;76980;1199440;217784850400;14749
AAS1DModeGridDS;100000;1000;100;0.1;316;100;2800000;10294467300;73143;1199440;217784850400;34286
AAS1DModeGridDS;100000;1000;100;0.1;316;500;2800000;10294467300;78607;1199440;217784850400;186629
AAS1DModeGridDS;100000;1000;100;0.1;316;1000;2800000;10294467300;71681;1199440;217784850400;192878
AAS1DModeGridDS;100000;1000;100;0.1;316;5000;2800000;10294467300;75892;1199440;217784850400;196804
AAS1DModeGridDS;100000;1000;100;0.1;316;10000;2800000;10294467300;83362;1199440;217784850400;188052
AAS1DModeGridDS;100000;1000;100;0.1;316;30000;2800000;10294467300;73663;1199440;217784850400;189608
AAS1DModeGridDS;100000;1000;100;0.1;316;60000;2800000;10294467300;74666;1199440;217784850400;171594
AAS1DModeGridDS;100000;1000;100;0.2;316;5;2800000;9920253000;74239;1199440;194541383300;680
AAS1DModeGridDS;100000;1000;100;0.2;316;10;2800000;9920253000;75489;1199440;194541383300;1733
AAS1DModeGridDS;100000;1000;100;0.2;316;50;2800000;9920253000;74870;1199440;194541383300;15982
AAS1DModeGridDS;100000;1000;100;0.2;316;100;2800000;9920253000;79876;1199440;194541383300;29961
AAS1DModeGridDS;100000;1000;100;0.2;316;500;2800000;9920253000;79931;1199440;194541383300;162245
AAS1DModeGridDS;100000;1000;100;0.2;316;1000;2800000;9920253000;77680;1199440;194541383300;163490
AAS1DModeGridDS;100000;1000;100;0.2;316;5000;2800000;9920253000;73259;1199440;194541383300;172703
AAS1DModeGridDS;100000;1000;100;0.2;316;10000;2800000;9920253000;74387;1199440;194541383300;164291
AAS1DModeGridDS;100000;1000;100;0.2;316;30000;2800000;9920253000;82405;1199440;194541383300;175221
AAS1DModeGridDS;100000;1000;100;0.2;316;60000;2800000;9920253000;72618;1199440;194541383300;162359
AAS1DModeGridDS;100000;1000;100;0.3;316;5;2800000;9981991600;83887;1199440;178023191800;1075
AAS1DModeGridDS;100000;1000;100;0.3;316;10;2800000;9981991600;80952;1199440;178023191800;2168
AAS1DModeGridDS;100000;1000;100;0.3;316;50;2800000;9981991600;82684;1199440;178023191800;9818
AAS1DModeGridDS;100000;1000;100;0.3;316;100;2800000;9981991600;84151;1199440;178023191800;27552
AAS1DModeGridDS;100000;1000;100;0.3;316;500;2800000;9981991600;85633;1199440;178023191800;162019
AAS1DModeGridDS;100000;1000;100;0.3;316;1000;2800000;9981991600;87522;1199440;178023191800;161142
AAS1DModeGridDS;100000;1000;100;0.3;316;5000;2800000;9981991600;83715;1199440;178023191800;149800
